time,x,y,z,vx,vy,vz,ex,ey,ez
0.0,0.1015,0.0,0.040600000000000004,5.075,0.0,2.0300000000000002,5.0,0.0,2.0
0.01,0.20243955000000002,0.0,0.08097582,5.046977500000001,0.0,2.0187910000000002,4.8985,0.0,1.9594
0.02,0.30279957713500005,0.0,0.121119830854,5.01800135675,0.0,2.0072005427,4.79756045,0.0,1.91902418
0.03,0.40256156385415953,0.0,0.16102462554166377,4.988099335957976,0.0,1.99523973438319,4.697200422865,0.0,1.878880169146
0.04,0.5017075423697797,0.0,0.2006830169479118,4.9572989257810045,0.0,1.9829195703124012,4.597438436145841,0.0,1.8389753744583361
0.05,0.6002200890523763,0.0,0.2400880356209505,4.925627334129837,0.0,1.9702509336519347,4.49829245763022,0.0,1.7993169830520883
0.060000000000000005,0.6980823187746055,0.0,0.2792329275098421,4.893111486111455,0.0,1.9572445944445815,4.399779910947624,0.0,1.7599119643790495
0.07,0.7952778792067576,0.0,0.3181111516827029,4.859778021607608,0.0,1.9439112086430421,4.301917681225395,0.0,1.7207670724901578
0.08,0.8917909450665047,0.0,0.3567163780266017,4.8256532929873535,0.0,1.930261317194941,4.204722120793242,0.0,1.6818888483172971
0.09,0.9876062123255369,0.0,0.39504248493021454,4.790763362951609,0.0,1.9163053451806433,4.1082090549334955,0.0,1.6432836219733984
0.09999999999999999,1.0827088923756907,0.0,0.4330835569502761,4.755134002507694,0.0,1.902053601003077,4.012393787674463,0.0,1.6049575150697855
0.10999999999999999,1.1770847061571288,0.0,0.4708338824628514,4.718790689071905,0.0,1.8875162756287616,3.917291107624309,0.0,1.566916443049724
0.11999999999999998,1.270719878251091,0.0,0.5082879513004362,4.68175860469811,0.0,1.8727034418792432,3.822915293842871,0.0,1.5291661175371485
0.12999999999999998,1.3636011309396985,0.0,0.5454404523758792,4.644062634430381,0.0,1.857625053772152,3.729280121748909,0.0,1.4917120486995636
0.13999999999999999,1.4557156782352518,0.0,0.5822862712941007,4.605727364777678,0.0,1.842290945911071,3.6363988690603017,0.0,1.4545595476241209
0.15,1.5470512198814237,0.0,0.6188204879525695,4.5667770823085965,0.0,1.8267108329234378,3.5442843217647484,0.0,1.4177137287058992
0.16,1.6375959353287077,0.0,0.655038374131483,4.527235772364203,0.0,1.8108943089456808,3.452948780118576,0.0,1.3811795120474306
0.17,1.7273384776864475,0.0,0.6909353910745789,4.487127117886988,0.0,1.794850847154795,3.362404064671292,0.0,1.344961625868517
0.18000000000000002,1.8162679676537266,0.0,0.7265071870614904,4.446474498363952,0.0,1.7785897993455801,3.2726615223135527,0.0,1.309064608925421
0.19000000000000003,1.904373987431364,0.0,0.7617495949725454,4.405300988881867,0.0,1.7621203955527462,3.183732032346273,0.0,1.2734928129385095
0.20000000000000004,1.9916465746172192,0.0,0.7966586298468875,4.363629359292759,0.0,1.745451743717103,3.095626012568636,0.0,1.2382504050274545
0.21000000000000005,2.078076216086972,0.0,0.8312304864347887,4.321482073487645,0.0,1.7285928293950579,3.008353425382781,0.0,1.2033413701531126
0.22000000000000006,2.1636538418625038,0.0,0.8654615367450015,4.278881288776587,0.0,1.7115525155106348,2.921923783913028,0.0,1.1687695135652114
0.23000000000000007,2.2483708189699665,0.0,0.8993483275879864,4.235848855373118,0.0,1.6943395421492469,2.8363461581374962,0.0,1.1345384632549984
0.24000000000000007,2.3322189452895885,0.0,0.9328875781158353,4.192406315981105,0.0,1.6769625263924424,2.7516291810300335,0.0,1.1006516724120137
0.25000000000000006,2.4151904433992315,0.0,0.9660761773596925,4.14857490548214,0.0,1.6594299621928559,2.6677810547104115,0.0,1.0671124218841648
0.26000000000000006,2.497277954413662,0.0,0.9989111817654647,4.1043755507215085,0.0,1.6417502202886034,2.5848095566007685,0.0,1.0339238226403076
0.2700000000000001,2.5784745318214797,0.0,1.0313898127285916,4.059828870390874,0.0,1.6239315481563492,2.502722045586338,0.0,1.0010888182345354
0.2800000000000001,2.658773635321594,0.0,1.0635094541286374,4.014955175005734,0.0,1.6059820700022933,2.4215254681785203,0.0,0.9686101872714084
0.2900000000000001,2.7381691246611104,0.0,1.0952676498644436,3.9697744669757955,0.0,1.587909786790318,2.341226364678406,0.0,0.9364905458713626
0.3000000000000001,2.8166552534764375,0.0,1.1266621013905744,3.9243064407663626,0.0,1.5697225763065452,2.2618308753388896,0.0,0.9047323501355564
0.3100000000000001,2.8942266631394156,0.0,1.1576906652557655,3.8785704831488887,0.0,1.5514281932595557,2.1833447465235625,0.0,0.8733378986094256
0.3200000000000001,2.9708783766101923,0.0,1.1883513506440762,3.8325856735388193,0.0,1.5330342694155281,2.1057733368605844,0.0,0.8423093347442345
0.3300000000000001,3.04660579229857,0.0,1.2186423169194274,3.7863707844188896,0.0,1.5145483137675564,2.0291216233898077,0.0,0.8116486493559238
0.34000000000000014,3.1214046779354905,0.0,1.2485618711741957,3.7399442818460336,0.0,1.4959777127384137,1.9533942077014301,0.0,0.7813576830805726
0.35000000000000014,3.1952711644562917,0.0,1.2781084657825164,3.6933243260400808,0.0,1.4773297304160324,1.8785953220645095,0.0,0.7514381288258043
0.36000000000000015,3.2682017398973406,0.0,1.307280695958936,3.6465287720524353,0.0,1.4586115088209741,1.8047288355437083,0.0,0.7218915342174836
0.37000000000000016,3.3401932433075996,0.0,1.3360772973230393,3.599575170512926,0.0,1.4398300682051703,1.7317982601026594,0.0,0.692719304041064
0.38000000000000017,3.4112428586766605,0.0,1.3644971434706636,3.5524807684530533,0.0,1.4209923073812216,1.6598067566924004,0.0,0.6639227026769607
0.3900000000000002,3.4813481088807374,0.0,1.3925392435522943,3.5052625102038424,0.0,1.4021050040815373,1.5887571413233395,0.0,0.6355028565293364
0.4000000000000002,3.5505068496480683,0.0,1.4202027398592267,3.4579370383665546,0.0,1.3831748153466221,1.5186518911192626,0.0,0.6074607564477057
0.4100000000000002,3.6187172635451588,0.0,1.4474869054180626,3.410520694854503,0.0,1.3642082779418012,1.4494931503519317,0.0,0.5797972601407733
0.4200000000000002,3.6859778539852432,0.0,1.4743911415940965,3.363029522004235,0.0,1.3452118088016944,1.3812827364548412,0.0,0.5525130945819374
0.4300000000000002,3.7522874392603307,0.0,1.5009149757041313,3.315479263754372,0.0,1.3261917055017491,1.3140221460147568,0.0,0.5256088584059035
0.4400000000000002,3.8176451465981383,0.0,1.5270580586392544,3.2678853668903796,0.0,1.3071541467561523,1.2477125607396693,0.0,0.49908502429586865
0.45000000000000023,3.88205040624521,0.0,1.5528201624980833,3.2202629823535998,0.0,1.2881051929414404,1.1823548534018617,0.0,0.47294194136074563
0.46000000000000024,3.945502945577467,0.0,1.5782011782309862,3.17262696661285,0.0,1.2690507866451401,1.11794959375479,0.0,0.4471798375019167
0.47000000000000025,4.008002783239405,0.0,1.6032011132957618,3.124991883096931,0.0,1.2499967532387726,1.0544970544225332,0.0,0.42179882176901384
0.48000000000000026,4.069550223313133,0.0,1.627820089325253,3.077372003686402,0.0,1.2309488014745606,0.9919972167605948,0.0,0.39679888670423824
0.49000000000000027,4.130145849518392,0.0,1.652058339807357,3.0297813102629774,0.0,1.2119125241051907,0.9304497766868671,0.0,0.372179910674747
0.5000000000000002,4.18979051944469,0.0,1.6759162077778764,2.982233496314942,0.0,1.1928933985259764,0.8698541504816077,0.0,0.34794166019264305
