time,position,velocity,error,command
0.74,3.0476367735425183,7.28101255237002,6.719739416073631,6.044250944245115
0.75,3.12168267695299,7.404590341047169,7.546812669169762,12.35777886771482
0.76,3.1962308960517456,7.454821909875563,7.012434643496719,5.023156882839401
0.77,3.2715237998825066,7.529290383076109,6.969906377242176,7.446847320054604
0.78,3.3474113253961377,7.588752551363102,6.683247198937685,5.946216828699307
0.79,3.424003647574154,7.659232217801646,6.626885038703347,7.047966643854441
0.8,3.501188288653907,7.718464107975295,6.391388402692693,5.923189017364897
0.81,3.5787050080938956,7.7516719439988675,5.760446895699922,3.3207836023572455
0.8200000000000001,3.6574053240748476,7.870031598095222,6.652750482671866,11.835965409635435
0.8300000000000001,3.7373259110264456,7.992058695159787,7.456218151593383,12.202709706456407
0.84,3.8173353890229653,8.000947799651952,6.239101482574223,0.8889104492164384
0.85,3.8977467631822234,8.041137415925807,5.745555195553837,4.018961627385473
0.86,3.9788275941940143,8.108083101179119,5.7792378997111955,6.6945685253312694
0.87,4.060632328470218,8.180473427620408,5.8970679949761,7.2390326441288755
0.88,4.143333988358049,8.270165988783111,6.282583222516682,8.969256116270369
0.89,4.2263281895850415,8.299420122699253,5.595606190326098,2.925413391614276
0.9,4.309780452117389,8.345226253234742,5.298108922335976,4.580613053548799
0.91,4.39386420442225,8.408375230486044,5.3383522522324105,6.314897725130252
0.92,4.478465356713869,8.460115229161955,5.1808752383498575,5.173999867591109
0.93,4.563525735596565,8.506037888269661,4.951863423407081,4.5922659107706245
0.9400000000000001,4.648848184412959,8.532244881639388,4.431687200788315,2.620699336972696
0.9500000000000001,4.734749851048684,8.590166663572468,4.526032485914257,5.792178193308095
0.96,4.821624304845248,8.687445379656335,5.259725838392589,9.727871608386767
0.97,4.908811831522856,8.718752667760805,4.7708180294630065,3.130728810447078
0.98,4.99712693338218,8.83151018593243,5.719945365579995,11.275751817162499
0.99,5.085228397407458,8.810146402527772,4.274817316520025,-2.1363783404657415
1.0,5.17401994407173,8.8791546664272,4.575982067026942,6.900826389942637
1.01,5.263164657372814,8.914471330108416,4.264715236273166,3.5316663681216696
1.02,5.353303109442528,9.013845206971467,5.072101080162252,9.937387686305225
1.03,5.443399765889445,9.009665644691614,4.018362237315167,-0.417956227985397
1.04,5.53441683194381,9.101706605436549,4.7431313967896225,9.204096074493549
1.05,5.626157501127613,9.174066918380289,5.018258523244546,7.236031294374056
1.06,5.718341147148707,9.218364602109343,4.779024137689253,4.42976837290537
1.07,5.81119247550157,9.28513283528625,4.953345749565786,6.676823317690602
1.08,5.904371284869388,9.317880936781846,4.530856422037385,3.2748101495595643
1.09,5.997274791612256,9.290350674286778,3.173613646978165,-2.753026249506769
1.1,6.090820528752996,9.354573714073986,3.5712045050492423,6.422303978720843
1.11,6.18562537276098,9.480484400798398,4.929836029723574,12.591068672441168
1.12,6.280098693898402,9.447332113742176,3.4104110021079546,-3.3152287056220953
1.1300000000000001,6.375148343973806,9.504965007540427,3.656700376606695,5.76328937982505
1.1400000000000001,6.470376508289051,9.522816431524467,3.1983839611252662,1.7851423984038997
1.1500000000000001,6.566287102150509,9.59105938614582,3.6557031749834854,6.824295462135342
1.16,6.662750843632746,9.64637414822365,3.8206958614963478,5.531476207782917
1.17,6.759295058795754,9.654421516300783,3.169871554986285,0.8047368077132142
1.18,6.856753378182999,9.745831938724534,4.016232833199347,9.141042242375102
1.19,6.954378647427516,9.762526924451747,3.4756973372117397,1.6694985727213565
1.2,7.051924241775783,9.75455943482666,2.6137742056494755,-0.7967489625085413
1.21,7.149740680606644,9.781643883086169,2.479290678977647,2.708444825950788
1.22,7.248486234820009,9.87455542133652,3.4637619462741407,9.291153825035163
1.23,7.347587291787335,9.910105696732515,3.327579024944437,3.5550275395994175
1.24,7.447076723572801,9.948943178546584,3.2683353082528797,3.8837481814068475
1.25,7.546895330439314,9.981860686651348,3.119779352629412,3.291750810476458
1.26,7.646510021688842,9.961469124952727,2.1071470350475634,-2.0391561698622502
1.27,7.746883891766519,10.037387007767649,2.8679661845909905,7.591788281492147
1.28,7.847329843296323,10.04459515298042,2.356427111322808,0.720814521277239
1.29,7.947631065238461,10.030122194213842,1.5685313953775797,-1.44729587665784
1.3,8.048358975770544,10.072791053208329,1.8640045940086587,4.266885899448784
1.31,8.14931666776854,10.095769199799683,1.7817567600223256,2.297814659135413
1.32,8.250794735636735,10.14780678681954,2.1971747097238197,5.203758701985766
1.33,8.352024701965222,10.122996632848698,1.262350259586798,-2.4810153970842475
1.34,8.454073289331227,10.204858736600476,2.2608240425092,8.186210375177785
1.35,8.556104820056158,10.203153072493096,1.6998060962758714,-0.17056641073792367
1.36,8.658517001698282,10.241218164212503,1.8948212679831968,3.8065091719406556
1.37,8.76035255993258,10.183555823429657,0.46179973607907776,-5.766234078284606
1.3800000000000001,8.86260554582827,10.225298589568961,0.924212872716021,4.174276613930364
1.3900000000000001,8.96518828347545,10.25827376471807,1.163236763949568,3.2975175149108793
1.4000000000000001,9.068459300943736,10.32710174682853,1.9596435154141698,6.88279821104617
1.41,9.17134496155083,10.288566060709307,0.8337823740775914,-3.8535686119222325
1.42,9.274389984130456,10.304502257962723,0.8032955965749728,1.5936197253415236
1.43,9.377617558864108,10.322757473365076,0.8164041837744698,1.8255215402353722
1.44,9.481028745693347,10.34111868292402,0.8289564163144796,1.8361209558942608
1.45,9.584164416875476,10.313567118212875,0.07419134037296793,-2.755156471114485
1.46,9.687815471580926,10.365105470545044,0.7632585180572828,5.15383523321702
1.47,9.791426685457463,10.361121387653698,0.4120385726401601,-0.398408289134651
1.48,9.895076601651553,10.36499161940907,0.2502188257668827,0.38702317553706544
1.49,9.999010035535589,10.39334338840359,0.5233074394517345,2.835176899452015
1.5,10.102564115385999,10.35540798504103,-0.3538459474376445,-3.793540336255956
1.51,10.206863510448692,10.429939506269262,0.789510054991899,7.453152122823192
1.52,10.310802842684593,10.393933223590148,-0.09997334588161877,-3.6006282679115134
1.53,10.414925054527036,10.412221184244267,0.0636839282896311,1.828796065411864
1.54,10.519052688624026,10.412763409698956,-0.09568131633877286,0.05422254546885219
1.55,10.62286547068965,10.381278206562396,-0.7621491385268371,-3.1485203136560402
1.56,10.72715921269581,10.429374200616055,0.008812827348883445,4.809599405365953
1.57,10.831445151758976,10.42859390631652,-0.16329645756500533,-0.07802942995354734
1.58,10.935533831752462,10.408867999348697,-0.6223773432408262,-1.9725906967822693
1.59,11.039377312842337,10.3843481089875,-1.084663693911292,-2.451989036119871
1.6,11.14315634189966,10.37790290573223,-1.168462790572761,-0.644520325526929
1.61,11.247465464962833,10.430912306317191,-0.24734408310627742,5.300940058496211
1.62,11.35123398097871,10.376851601587786,-1.2640362427498726,-5.406070472940527
1.6300000000000001,11.455610739873434,10.437675889472317,-0.19649708270681643,6.082428788453079
1.6400000000000001,11.55935556224505,10.374482237161638,-1.3736178496161404,-6.319365231067763
1.6500000000000001,11.662980229743566,10.36246674985144,-1.5013321833353857,-1.2015487310199493
1.6600000000000001,11.766284110793517,10.330388104995187,-1.9418231166828654,-3.2078644856252847
1.67,11.869508572688462,10.322446189494446,-1.90630235482144,-0.7941915500741542
1.68,11.97285451455338,10.334594186491712,-1.5416129094852238,1.2147996997265302
1.69,12.07601715978989,10.316264523651103,-1.74537513981298,-1.832966284060901
1.7,12.179060568912412,10.304340912252234,-1.8081081230366003,-1.192361139886878
1.71,12.281745735431253,10.26851665188413,-2.2583533663158146,-3.5824260368103786
1.72,12.384103103844788,10.23573684135364,-2.5823865073370413,-3.2779810530490043
1.73,12.486372756975024,10.22696531302352,-2.4518674436079735,-0.8771528330120715
1.74,12.588713874491166,10.234111751614213,-2.0774558658425555,0.7146438590692548
1.75,12.690431581536018,10.171770704485127,-2.9230837990678378,-6.2341047129085965
1.76,12.792089774562381,10.165819302636388,-2.687498405682174,-0.5951401848738835
1.77,12.893525758068424,10.143598350604389,-2.761876101564864,-2.22209520319991
1.78,12.994745057754805,10.121929968638044,-2.8141789838755695,-2.166838196634567
1.79,13.095983605186428,10.123854743162156,-2.4641347551676827,0.1924774524111137
1.8,13.196495245918031,10.051164073160326,-3.415452731221574,-7.269067000182891
1.81,13.297174372949808,10.067912703177686,-2.7171098593034433,1.674863001736048
1.82,13.397311145437415,10.01367724876068,-3.3176725945120253,-5.423545441700611
1.83,13.497451974764902,10.014082932748577,-2.9069714052032616,0.040568398789678994
1.84,13.597224272858053,9.977229809315084,-3.1851696761897763,-3.685312343349418
1.85,13.69626891428937,9.904464143131577,-4.01487480204508,-7.276566618350712
1.86,13.795297028811785,9.902811452241568,-3.5204927365767436,-0.16526908900075155
1.87,13.894382847479138,9.908581866735304,-2.984291876977924,0.5770414493735068
1.8800000000000001,13.992470163705462,9.808731622632534,-4.297085956261283,-9.985024410277006
1.8900000000000001,14.090457337108122,9.798717340265837,-3.8931661323741356,-1.0014282366697032
1.9000000000000001,14.188624207545525,9.816687043740286,-3.0896515731868863,1.7969703474448697
1.9100000000000001,14.286485144715284,9.786093716975925,-3.22890179421198,-3.0593326764361515
1.92,14.383263252108662,9.6778107393378,-4.638997993296725,-10.828297763812445
1.93,14.479793704647966,9.653045253930367,-4.421383058179474,-2.4765485407434
1.94,14.575776718283105,9.598301363514015,-4.738887547805767,-5.474389041635215
1.95,14.671464478003083,9.568775971997747,-4.582402573730651,-2.9525391516267834
1.96,14.766677525829131,9.52130478260475,-4.750303342723077,-4.747118939299648
1.97,14.861192109071052,9.45145832419202,-5.2622647564195795,-6.984645841272949
1.98,14.955663920618452,9.44718115473997,-4.595311899838693,-0.4277169452049572
1.99,15.049836571434465,9.417265081601252,-4.466088566038106,-2.9916073138719064
2.0,15.142761365533355,9.292479409888946,-5.93857266865262,-12.478567171230576
2.0100000000000002,15.235872875643176,9.311151010982071,-4.773892558647766,1.8671601093124681
2.02,15.32832421685139,9.245134120821502,-5.213931665927619,-6.601689016056847
2.0300000000000002,15.420347870480859,9.202365362946894,-5.192296667783513,-4.2768757874607255
2.04,15.511899902866048,9.155203238518903,-5.246615842579404,-4.7162124427991845
2.05,15.602910639564717,9.101073669866981,-5.407104707856826,-5.412956865192118
2.06,15.693203134767188,9.029249520247124,-5.834782647945609,-7.182414961985651
2.07,15.782841643434287,8.963850866709821,-6.083075484063031,-6.539865353730329
2.08,15.87245932723687,8.96176838025822,-5.233844421995489,-0.20824864515996566
2.09,15.961064103239861,8.860477600299154,-6.1785936631198055,-10.129077995906695
2.1,16.048929188291005,8.786508505114474,-6.509438378087257,-7.396909518467907
2.11,16.136373544353837,8.744435606283155,-6.25249695184549,-4.207289883131896
2.12,16.223499828324833,8.712628397099731,-5.866306551420507,-3.180720918342251
2.13,16.310229220602267,8.672939227743308,-5.674901403715738,-3.9689169356422687
2.14,16.39603979611365,8.581057551138443,-6.384208200069143,-9.18816766048661
2.15,16.481051993578916,8.50121974652642,-6.77343709096775,-7.983780461202199
2.16,16.565254277309233,8.420228373031728,-7.115834675648493,-8.099137349469268
2.17,16.648769906129516,8.351562882028231,-7.19453553210715,-6.8665491003496
2.18,16.73256382932567,8.379392319615533,-5.650928947818096,2.782943758730184
2.19,16.815454026098443,8.2890196772773,-6.333569198136448,-9.037264233823329
2.2,16.897525255224885,8.207122912644047,-6.760044770856915,-8.189676463325227
2.21,16.9792752186363,8.174996341141545,-6.284890380881333,-3.2126571502502816
2.22,17.059909847644366,8.063462900806686,-7.211174340717523,-11.153344033486054
2.23,17.13989809202038,7.998824437601467,-7.200294639313764,-6.46384632052186
2.24,17.21929396829014,7.9395876269758325,-7.100017342260518,-5.923681062563439
2.25,17.297568996625568,7.827502833542995,-7.895936652060858,-11.20847934328377
2.2600000000000002,17.375489566520965,7.792056989539626,-7.280673474157638,-3.544584400336909
2.27,17.452630112019687,7.71405454987224,-7.4759847561792085,-7.800243966738612
2.2800000000000002,17.529293439362352,7.666332734266494,-7.1328782771236625,-4.772181560574606
2.29,17.605058786361862,7.576534699951124,-7.546968694955289,-8.979803431537054
2.3000000000000003,17.68010590243588,7.50471160740174,-7.591196480968385,-7.1823092549384615
2.31,17.754050833780827,7.394493134494547,-8.26659820890795,-11.021847290719283
2.32,17.82812533263144,7.407449885061211,-6.775383360399907,1.295675056666406
2.33,17.90073130821384,7.260597558239866,-8.194823139253483,-14.685232682134522
2.34,17.973071646273116,7.234033805927883,-7.371651437902443,-2.6563752311983055
2.35,18.044579829852815,7.150818357969714,-7.628598514460595,-8.321544795816877
2.36,18.114901396172836,7.032156632002317,-8.432087030574444,-11.86617259673978
2.37,18.18453510905494,6.963371288210617,-8.26900958947611,-6.87853437917001
2.38,18.25359040723812,6.9055298183181035,-7.949388925420138,-5.784146989251273
2.39,18.321613074371967,6.8022667133846735,-8.438659179525523,-10.326310493342966
2.4,18.389457584620782,6.784451024881533,-7.421023946784057,-1.7815688503140317
2.41,18.455731333157367,6.627374853658425,-8.892520544741508,-15.707617122310806
2.42,18.521638681927655,6.590734877028678,-8.11014610879856,-3.6639976629746602
2.43,18.58659428699014,6.495560506248607,-8.43233525880838,-9.517437078007127
2.44,18.651175785716816,6.4581498726676285,-7.736807795865701,-3.7410633580978265
2.45,18.71457315345002,6.339736773320053,-8.505825035350863,-11.841309934757541
2.46,18.777192103993443,6.261895054342445,-8.46907155016401,-7.784171897760774
2.47,18.838783319927387,6.159121593394417,-8.852497262471566,-10.277346094802848
2.48,18.899176900079567,6.039358015218051,-9.453611707915499,-11.976357817636583
2.49,18.958600306089494,5.942340600992843,-9.573842039592883,-9.701741422520811
2.5,19.017061654402227,5.84613483127325,-9.658896758104095,-9.620576971959274
2.5100000000000002,19.07539174097103,5.8330086568802235,-8.343725147229474,-1.312617439302711
2.52,19.1321808136149,5.67890726438743,-9.595736483749434,-15.410139249279327
2.5300000000000002,19.18835131201047,5.617049839557,-9.100163109291799,-6.185742483043009
2.54,19.24369999666587,5.534868465539973,-9.024413714734585,-8.218137401702638
2.5500000000000003,19.29826107911107,5.456108244519998,-8.90278620495189,-7.87602210199749
2.56,19.351833577794725,5.357249868365419,-9.13487671958979,-9.885837615457952
2.57,19.403801952222707,5.196837442798377,-10.352460895179881,-16.041242556704177
2.58,19.454751412333238,5.094946011053195,-10.39003280567302,-10.189143174518227
2.59,19.50485306490083,5.010165256759092,-10.134475694283598,-8.478075429410287
2.6,19.554186470989183,4.933340608835518,-9.787278448875451,-7.682464792357392
2.61,19.603062576247794,4.887610525861163,-8.978208293832711,-4.5730082974355195
2.62,19.651050425297324,4.798784904952906,-9.020738673749833,-8.882562090825694
2.63,19.697470932452156,4.642050715483262,-10.186292417634277,-15.673418946964391
2.64,19.742998296094132,4.552736364197848,-10.032251192602054,-8.93143512854143
2.65,19.787124849991912,4.412655389777829,-10.7482025235647,-14.008097442001988
2.66,19.831073584540867,4.394873454895686,-9.30496048032223,-1.7781934882142565
2.67,19.873888074623128,4.281449008226083,-9.694684859934515,-11.342444666960258
2.68,19.915623219373103,4.173514474997414,-9.926302235223336,-10.793453322866975
2.69,19.95671648709036,4.109326771725995,-9.38863810899166,-6.418770327141813
2.7,19.996230498037907,3.951401094754621,-10.501134043124011,-15.79256769713742
2.71,20.03496602952663,3.8735531488723236,-10.091903152890882,-7.784794588229781
2.72,20.07342861095683,3.8462581430202816,-8.906843936536255,-2.729500585204198
2.73,20.10970996498164,3.6281354024808055,-11.097907183167443,-21.812274053947633
2.74,20.145640798409115,3.5930833427476543,-9.87097004691353,-3.50520597331513
2.75,20.18035025962411,3.4709461214993826,-10.298225421050432,-12.213722124827152
2.7600000000000002,20.214609991248224,3.425973162411545,-9.36663942358669,-4.49729590878378
2.77,20.24789759288329,3.3287601635067965,-9.459408521228546,-9.721299890474853
2.7800000000000002,20.279526666008074,3.1629073124784033,-10.678933815688225,-16.585285102839336
2.79,20.310443799499176,3.0917133491101603,-10.115870788270737,-7.1193963368242805
2.8000000000000003,20.34018367737259,2.97398778734159,-10.42044149851187,-11.772556176857035
2.81,20.369015734376536,2.8832057003944223,-10.223488595256896,-9.078208694716778
2.82,20.396269263609618,2.7253529233082325,-11.175343454285738,-15.785277708618988
2.83,20.42285064438945,2.6581380779831947,-10.456180943966576,-6.721484532503773
2.84,20.448411927225997,2.5561282836549735,-10.435055492838195,-10.200979432822137
2.85,20.472362690035805,2.3950762809806876,-11.399587824694837,-16.105200267428586
2.86,20.49577892564953,2.3416235613727663,-10.408308665358401,-5.34527196079212
2.87,20.51819587405621,2.241694840667837,-10.355116864717385,-9.992872070492918
2.88,20.53959841937085,2.1402545314640875,-10.334261128975381,-10.144030920374956
2.89,20.559644399779593,2.0045980408743866,-10.88533681615354,-13.565649058970079
2.9,20.579041904647585,1.9397504867991928,-10.162723826255846,-6.4847554075193745
2.91,20.597541819747498,1.8499915099913973,-9.97407436782316,-8.975897680779557
2.92,20.61438428891623,1.6842469168734253,-11.081446516546105,-16.5744593117972
